Name,Name Translation,Category,Genre (Google Play),Handle,Downloads,Developer,Exodus Privacy Report URL,Google Play URL,VirusTotal Report URL,Version (latest available),Checksum (latest available),Developer Email,Developer Website,Developer Privacy Policy,Google Play Status,Last Checked,Exponea (Infinario),Fysical (BeaconsInSpace),GeoUniq (Cloud4Wi),OneAudience,Opensignal,Placed (Foursquare),Predicio,Quadrant,Sense360,SignalFrame (Wireless Registry),Sygic,X-Mode
PaidVerts (2018) ,,Shopping,,com.paidverts,1000,Nenad Mijatović ,https://reports.exodus-privacy.eu.org/en/reports/com.paidverts/latest/ ,https://play.google.com/store/apps/details?id=com.paidverts,https://www.virustotal.com/gui/file/c3ccb73d44ca16cd1212b0291f2c8e52dda020956f56b00f3e61ab87d92eb2e9/detection,1.1,c3ccb73d44ca16cd1212b0291f2c8e52dda020956f56b00f3e61ab87d92eb2e9,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Monster Training TCG - Card Battle Game ,,Game,,com.pocketgamestycoon.monstercreaturescards2d,500,Pocket Games Tycoon,https://reports.exodus-privacy.eu.org/en/reports/com.pocketgamestycoon.monstercreaturescards2d/latest/ ,https://play.google.com/store/apps/details?id=com.pocketgamestycoon.monstercreaturescards2d,https://www.virustotal.com/gui/file/4d37d83caf7653a89b7de3091f6a2aa0bf99e86b3e8ccac0ac0bc4f2f4015b24/detection,1.0.0,4d37d83caf7653a89b7de3091f6a2aa0bf99e86b3e8ccac0ac0bc4f2f4015b24,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Indian Air Force Rocket Flight ,,Game,,com.powergaming.indiaspacerocket,50000,Power Gaming,https://reports.exodus-privacy.eu.org/en/reports/com.powergaming.indiaspacerocket/latest/ ,https://play.google.com/store/apps/details?id=com.powergaming.indiaspacerocket,Not Found,1.2.0,2a9507a3cb25774078a8a133a5b1cf6f7e5b138e4ed2ad1e2fd382b67535107e,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Barbecue Recipes free - Grilling & BBQ,,Food,Food & Drink,com.riatech.barbecueRecipesNew,10000,Riafy Technologies,https://reports.exodus-privacy.eu.org/en/reports/com.riatech.barbecueRecipesNew/latest/ ,https://play.google.com/store/apps/details?id=com.riatech.barbecueRecipesNew,https://www.virustotal.com/gui/file/eeafab4a2390882dbce34f98cac9d4620c859f82605539f1097f62e0c88515f2/detection,11.16.148,eeafab4a2390882dbce34f98cac9d4620c859f82605539f1097f62e0c88515f2,riafytechnologies@gmail.com,https://cookbook.ai,http://thecookbk.com/privacy.php?appname=com.riatech.barbecueRecipesNew,,2021-01-20,,,,OneAudience,,,,,,,,
Seen √√ - ( Messenger & Chats ) ,,Messenger,,com.Seenchat,50,,https://reports.exodus-privacy.eu.org/en/reports/com.Seenchat/latest/ ,https://play.google.com/store/apps/details?id=com.Seenchat,Not Found,1.1,e37939beace1541bc640469046590c00defaca23f8768dc05e22188363934ef0,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
ZenFriend - Meditation Timer,,Health & Fitness,Health & Fitness,com.smallntall.zenfriend,10000,Small-n-Tall,https://reports.exodus-privacy.eu.org/en/reports/com.smallntall.zenfriend/latest/ ,https://play.google.com/store/apps/details?id=com.smallntall.zenfriend,https://www.virustotal.com/gui/file/78cced2bdf34704e4cbb52e6b7725dae24de702cf00a1b714da17db947fce404/detection,1.5.22,78cced2bdf34704e4cbb52e6b7725dae24de702cf00a1b714da17db947fce404,hello@zenfriend.com,http://zenfriend.com,http://zenfriend.com/privacy.html,,2021-01-20,,,,OneAudience,,,,,,,,
The Client Messenger,,Messenger,,com.SMAPPM,,nickersonbrownstic@yahoo.com,https://reports.exodus-privacy.eu.org/en/reports/com.SMAPPM/latest/ ,https://play.google.com/store/apps/details?id=com.SMAPPM,Not Found,1,617b485a4e19b93fcaa8216a68076ffdc623151a750c64bfcfe72983e88ef92c,,,,Not Found,2021-01-20,,,,OneAudience,,,Predicio,,,,,
CPU Control Free,,Utility,Tools,com.smartprojects.CPUControlLite,100000,The Smart Projects,https://reports.exodus-privacy.eu.org/en/reports/com.smartprojects.CPUControlLite/latest/ ,https://play.google.com/store/apps/details?id=com.smartprojects.CPUControlLite,https://www.virustotal.com/gui/file/d947634cb042d6877c3510805222f5a6fcdf4e3e24854cff9992f867da4e8b91/detection,3.1.6,d947634cb042d6877c3510805222f5a6fcdf4e3e24854cff9992f867da4e8b91,support@thesmartprojects.com,http://thesmartprojects.com/,https://forum.xda-developers.com/showthread.php?t=1451206,,2021-01-20,,,,OneAudience,,,,,,,,
RAM Manager | Memory boost,,Utility,Tools,com.smartprojects.RAMOptimizationFree,1000000,The Smart Projects,https://reports.exodus-privacy.eu.org/en/reports/com.smartprojects.RAMOptimizationFree/latest/ ,https://play.google.com/store/apps/details?id=com.smartprojects.RAMOptimizationFree,https://www.virustotal.com/gui/file/290c8e99d45d4997b4a2fec8bbd30e781ab3a35b71099850aa46ec552af4ec61/detection,8.7.4,290c8e99d45d4997b4a2fec8bbd30e781ab3a35b71099850aa46ec552af4ec61,support@thesmartprojects.com,http://thesmartprojects.com/,https://forum.xda-developers.com/showthread.php?t=1305060,,2021-01-20,,,,OneAudience,,,,,,,,
Vape Tool ,,Utility,Tools,com.stasbar.vape_tool,1000000,Vape Tool,https://reports.exodus-privacy.eu.org/en/reports/com.stasbar.vape_tool/latest/ ,https://play.google.com/store/apps/details?id=com.stasbar.vape_tool,https://www.virustotal.com/gui/file/e75e9bc1db8ad5d8567fb9400d46adbe6bddf27c889ecf9c7d31d59d1d6c6027/detection,08.04.2020-free,e75e9bc1db8ad5d8567fb9400d46adbe6bddf27c889ecf9c7d31d59d1d6c6027,vapetool@vapetool.app,https://vapetool.app,https://vapetool.app/privacy_policy,,2021-01-20,,,,OneAudience,,,,,,,,
Mobile Doc Scanner (MDScan) Lite,,Photo,Business,com.stoik.mdscanlite,5000000,STOIK Soft,https://reports.exodus-privacy.eu.org/en/reports/com.stoik.mdscanlite/latest/ ,https://play.google.com/store/apps/details?id=com.stoik.mdscanlite,https://www.virustotal.com/gui/file/f915050152a5cfe38a9b5ab77de72c6fc6c82ed667fefbebee00dabfb267f890/detection,3.8.17,f915050152a5cfe38a9b5ab77de72c6fc6c82ed667fefbebee00dabfb267f890,stoiksoft32@gmail.com,https://www.stoikmobile.com,https://www.stoikmobile.com/mdscanliteprivacypolicy,,2021-01-20,,,,OneAudience,Opensignal,,,,,,,
Suno Messenger : Free calls and Messages,,Messenger,,com.suno.therisingmoon,10,iamtheonetechy@gmail.com,https://reports.exodus-privacy.eu.org/en/reports/com.suno.therisingmoon/latest/ ,https://play.google.com/store/apps/details?id=com.suno.therisingmoon,Not Found,1,ba4bd458a0c09f055fc1661d1cb981f579efa99b760ff1e79d4237d63c0b2f98,,,,Not Found,2021-01-20,,,,OneAudience,,,Predicio,,,,,
Messenger for Free Calling & Chatting - Tea Chat ,,Messenger,,com.teachat,5000,mamunur.pr3@gmail.com,https://reports.exodus-privacy.eu.org/en/reports/com.teachat/latest/ ,https://play.google.com/store/apps/details?id=com.teachat,https://www.virustotal.com/gui/file/56a5d837b05f8440dc48cf8f37ba7e3f72b3ed1aba0792bbb34daa6d1f93bcd4/detection,2.0.2,56a5d837b05f8440dc48cf8f37ba7e3f72b3ed1aba0792bbb34daa6d1f93bcd4,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Mini Tube - Floating Video Tube Player,,TV,,com.TeamMini.miniTube,10000,,https://reports.exodus-privacy.eu.org/en/reports/com.TeamMini.miniTube/latest/ ,https://play.google.com/store/apps/details?id=com.TeamMini.miniTube,Not Found,1.2.1,ec9f4a636965181df46d9ca0025d4b68e63746f3b0640cc6c8766056fbd2cf84,,,,Not Found,2021-01-20,,,,OneAudience,Opensignal,,,,,,,
M Launcher -Marshmallow 6.0 ,,Utility,,com.uprui.launcher.marshmallow,1000000,UPRUI Launcher Group ,https://reports.exodus-privacy.eu.org/en/reports/com.uprui.launcher.marshmallow/latest/ ,https://play.google.com/store/apps/details?id=com.uprui.launcher.marshmallow,https://www.virustotal.com/gui/file/04d0592ce6e4239cc9200aa72a6c50e561dc7dde8e906f36b0275253faa16b30/detection,1.4.9,04d0592ce6e4239cc9200aa72a6c50e561dc7dde8e906f36b0275253faa16b30,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Power VPN Free VPN,,VPN,,com.vpn.powervpn,1000000,"powervpn, powervpn",https://reports.exodus-privacy.eu.org/en/reports/com.vpn.powervpn/latest/ ,https://play.google.com/store/apps/details?id=com.vpn.powervpn,https://www.virustotal.com/gui/file/e523287aea7c13a1a95540b0374d386921a055c979130a57817473cae37fe0ad/detection,6.49,e523287aea7c13a1a95540b0374d386921a055c979130a57817473cae37fe0ad,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
VPN 360,,VPN,,com.vpn360.secure.free.vpn.proxy.unblock.hotspot,,"VPN 360, VPN 360, 360 Secure",https://reports.exodus-privacy.eu.org/en/reports/com.vpn360.secure.free.vpn.proxy.unblock.hotspot/latest/ ,https://play.google.com/store/apps/details?id=com.vpn360.secure.free.vpn.proxy.unblock.hotspot,Not Found,2.7,50b689dca8401a3c03e1fdc115c595972ad4437d06924da01632c7984d3ce61f,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
سلسلة الدرب ,,TV,,com.w_7178815,,Karimz0811@gmail.com,https://reports.exodus-privacy.eu.org/en/reports/com.w_7178815/latest/ ,https://play.google.com/store/apps/details?id=com.w_7178815,Not Found,1,4dc9b09b01ad7482bff821db192619ac662b762b4e5febcd407ea34e4fe67cb4,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Aadhaar Status and Apply (official website) ,,Government,,com.wAboutWorld_5081600,500,Little World,https://reports.exodus-privacy.eu.org/en/reports/com.wAboutWorld_5081600/latest/ ,https://play.google.com/store/apps/details?id=com.wAboutWorld_5081600,https://www.virustotal.com/gui/file/038099336b300e9f32a276cb4490bdd1ecf569dc13b0c3692c137567d784e035/detection,1.5.2,038099336b300e9f32a276cb4490bdd1ecf569dc13b0c3692c137567d784e035,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Alexa Browser,,Browser,,com.wAlexaBrowser_7410663,,akshaysawant79@gmail.com,https://reports.exodus-privacy.eu.org/en/reports/com.wAlexaBrowser_7410663/latest/ ,https://play.google.com/store/apps/details?id=com.wAlexaBrowser_7410663,https://www.virustotal.com/gui/file/9da099e4a7c72dd840a6a7e3bfabb6cc6ea8b7aa99eed71d3d30f73cba78fe1d/detection,v1.8 ,9da099e4a7c72dd840a6a7e3bfabb6cc6ea8b7aa99eed71d3d30f73cba78fe1d,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
All movie download,,Filesharing,,com.wAllmoviedownloader_7553433,1000,Shafayat Developer,https://reports.exodus-privacy.eu.org/en/reports/com.wAllmoviedownloader_7553433/latest/ ,https://play.google.com/store/apps/details?id=com.wAllmoviedownloader_7553433,https://www.virustotal.com/gui/file/0a768316959d320f7bcf5861e7d170eef8ad18eae48465c9ff41767d10a6f6b6/detection,1,0a768316959d320f7bcf5861e7d170eef8ad18eae48465c9ff41767d10a6f6b6,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Apps Maker for Android,,Utility,,com.wAppsMakerforAndroid_7887164,10,kecapp Dev,https://reports.exodus-privacy.eu.org/en/reports/com.wAppsMakerforAndroid_7887164/latest/ ,https://play.google.com/store/apps/details?id=com.wAppsMakerforAndroid_7887164,Not Found,1,1d61f6973db16b9fe97ab86629fbc88387bb24a33da07c1881dad7d76f4bb71f,,,,Not Found,2021-01-20,,,,OneAudience,,,Predicio,,,,,
"Wave Keyboard Background - Animations, Emojis, GIF",,Keyboard,Personalization,com.wave.keyboard,10000000,Wave Keyboard Design Studio,https://reports.exodus-privacy.eu.org/en/reports/com.wave.keyboard/latest/ ,https://play.google.com/store/apps/details?id=com.wave.keyboard,https://www.virustotal.com/gui/file/c55672be82896b45e4015e7a4dad7803314388eb60fb39631722223bdc46f2e1/detection,1.64.4,c55672be82896b45e4015e7a4dad7803314388eb60fb39631722223bdc46f2e1,office@wavekeyboard.com,http://www.wavekeyboard.com,http://www.wavekeyboard.com/privacy-policy/,,2021-01-20,,,,OneAudience,,,,,,,,
Bingo Browser app ,,Browser,,com.wBingobrowserapp,10000,INNOGREEN,https://reports.exodus-privacy.eu.org/en/reports/com.wBingobrowserapp/latest/ ,https://play.google.com/store/apps/details?id=com.wBingobrowserapp,https://www.virustotal.com/gui/file/19696fd24ecc5342b4e7e8e321ec8017e658c0d98ef0bb64b647a781e7fb61ad/detection,4.1,19696fd24ecc5342b4e7e8e321ec8017e658c0d98ef0bb64b647a781e7fb61ad,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Black Messenger,,Messenger,,com.wBlackMessenger_5546156,100000,modernapps.in@gmail.com,https://reports.exodus-privacy.eu.org/en/reports/com.wBlackMessenger_5546156/latest/ ,https://play.google.com/store/apps/details?id=com.wBlackMessenger_5546156,https://www.virustotal.com/gui/file/220ac54172b3198b5e19eb448c592d052851c0382d26e7e6eba600ba9c89caca/detection,3,220ac54172b3198b5e19eb448c592d052851c0382d26e7e6eba600ba9c89caca,,,,Not Found,2021-01-20,,,,OneAudience,,,Predicio,,,,,
casper,,Game,,com.wCasper_6975229,5000,chouiki chemsseddine,https://reports.exodus-privacy.eu.org/en/reports/com.wCasper_6975229/latest/ ,https://play.google.com/store/apps/details?id=com.wCasper_6975229,https://www.virustotal.com/gui/file/19da74d60eeba03ec27ce8bc911f7ac754949db522c39072eb3243e44a71ec2a/detection,1,19da74d60eeba03ec27ce8bc911f7ac754949db522c39072eb3243e44a71ec2a,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
CCP - Algerie Poste,,Government,,com.wCCP_5310149,,,https://reports.exodus-privacy.eu.org/en/reports/com.wCCP_5310149/latest/ ,https://play.google.com/store/apps/details?id=com.wCCP_5310149,https://www.virustotal.com/gui/file/83c4a6cf75c6fce3b6a790206f6eb06a17c351c282745ee79c7e8a8dbcb3c2de/detection,1,83c4a6cf75c6fce3b6a790206f6eb06a17c351c282745ee79c7e8a8dbcb3c2de,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Chatty Messenger,,Messenger,,com.wChattyMessenger_7921491,10,destroyersapp@gmail.com,https://reports.exodus-privacy.eu.org/en/reports/com.wChattyMessenger_7921491/latest/ ,https://play.google.com/store/apps/details?id=com.wChattyMessenger_7921491,Not Found,1,f6d63acbbea6a30cfa335a0124cc61270b44ded560353b1b4839aac2136622bb,,,,Not Found,2021-01-20,,,,OneAudience,,,Predicio,,,,,
CURRENT AFFAIRS KERALA,,News,Education,com.wCURRENTAFFAIRSKERALA,10000,Mobimo,https://reports.exodus-privacy.eu.org/en/reports/com.wCURRENTAFFAIRSKERALA/latest/ ,https://play.google.com/store/apps/details?id=com.wCURRENTAFFAIRSKERALA,https://www.virustotal.com/gui/file/d630ae091e9cc59e37d345d1fbb7205f134da5b9eb96c0881918ec8ffb79110f/detection,8.5,d630ae091e9cc59e37d345d1fbb7205f134da5b9eb96c0881918ec8ffb79110f,naveenkp21@gmail.com,http://www.keralapscgk.in,http://mobimo.blogspot.in/,,2021-01-20,,,,OneAudience,,,,,,,,
Qanon,,Social,,com.wdanon_8222042,50,Toys Games ,https://reports.exodus-privacy.eu.org/en/reports/com.wdanon_8222042/latest/ ,https://play.google.com/store/apps/details?id=com.wdanon_8222042,Not Found,3,0fbac510becb1336805fd47b21856d74fe21ed39be09ae771497f2f47e3a72d7,,,,Not Found,2021-01-20,,,,OneAudience,,,Predicio,,,,,
DC Player ,,Video,,com.wDCPlayer_6820151,100,DC Softech Pvt. Ltd. ,https://reports.exodus-privacy.eu.org/en/reports/com.wDCPlayer_6820151/latest/ ,https://play.google.com/store/apps/details?id=com.wDCPlayer_6820151,https://www.virustotal.com/gui/file/23b0465f6ffd3571272bd0a66953c4a95ad5254bc11248163005e8ffd438ff87/detection,1,23b0465f6ffd3571272bd0a66953c4a95ad5254bc11248163005e8ffd438ff87,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Donuld J Trump twitter follow,,Entertainment,,com.wDonuldJTrumptwitterfollow_6559957,1000,ZoZo Web ,https://reports.exodus-privacy.eu.org/en/reports/com.wDonuldJTrumptwitterfollow_6559957/latest/ ,https://play.google.com/store/apps/details?id=com.wDonuldJTrumptwitterfollow_6559957,https://www.virustotal.com/gui/file/77fc1f63d0731b14bec2a8b2bbe23610511591a6e72be7d3aa48ca705bf5b120/detection,1,77fc1f63d0731b14bec2a8b2bbe23610511591a6e72be7d3aa48ca705bf5b120,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Downloader & Private Browser ,,Browser,,com.wDownloaderPrivateBrowser_4584783,5000,AM-Developer Inc.,https://reports.exodus-privacy.eu.org/en/reports/com.wDownloaderPrivateBrowser_4584783/latest/ ,https://play.google.com/store/apps/details?id=com.wDownloaderPrivateBrowser_4584783,https://www.virustotal.com/gui/file/37c30c57ac8b06416c581a05df33462dc96948dfd09ef99341df481659cdb82f/detection,3.5,37c30c57ac8b06416c581a05df33462dc96948dfd09ef99341df481659cdb82f,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
EchoTalk Messenger,,Messenger,Social,com.wEchoTalk_5395126,1000,OerlyCom Technologies,https://reports.exodus-privacy.eu.org/en/reports/com.wEchoTalk_5395126/latest/ ,https://play.google.com/store/apps/details?id=com.wEchoTalk_5395126,Not Found,2,8dd65862a374e66fb1cfb5fc95ff11aa66ba47ed2742cac793515ce62aad0a40,AliRaza6828@gmail.com,http://www.oerlycom.webs.com,http://oerlycom.webs.com/privacy,,2021-01-20,,,,OneAudience,,,Predicio,,,,,
EPIC ,,Education,,com.wEPIC_7644727,,mynameespedro@gmail.com,https://reports.exodus-privacy.eu.org/en/reports/com.wEPIC_7644727/latest/ ,https://play.google.com/store/apps/details?id=com.wEPIC_7644727,https://www.virustotal.com/gui/file/c56215ebd068ea9b1018302c95350e95af0c053649a7f4a230f34775d2f80920/detection,1,c56215ebd068ea9b1018302c95350e95af0c053649a7f4a230f34775d2f80920,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Epic Browser ,,Browser,,com.wEpicBrowser1,,,https://reports.exodus-privacy.eu.org/en/reports/com.wEpicBrowser1/latest/ ,https://play.google.com/store/apps/details?id=com.wEpicBrowser1,https://www.virustotal.com/gui/file/9255dbbed5f750c435de70bdddf8637391ca6a08c50dbb3b0c60797607cf1bdf/detection,v5.3,9255dbbed5f750c435de70bdddf8637391ca6a08c50dbb3b0c60797607cf1bdf,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Fast browers ,,Browser,,com.wFastbrowers_6745633,10,Govinda kr yadav,https://reports.exodus-privacy.eu.org/en/reports/com.wFastbrowers_6745633/latest/ ,https://play.google.com/store/apps/details?id=com.wFastbrowers_6745633,Not Found,1,3def72cfb6b9ee8d2490afff0d60f9daf87bd0d64ff43fe36943900494db3c6b,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Uc Browser Mini,,Browser,,com.wFastBrowser_5658304,10000,Afnan Zulfiqar,https://reports.exodus-privacy.eu.org/en/reports/com.wFastBrowser_5658304/latest/ ,https://play.google.com/store/apps/details?id=com.wFastBrowser_5658304,https://www.virustotal.com/gui/file/a7817b58ab0c50588caae66de42c594432aba38d4eaea1921eea146373dd62ba/detection,1.1,a7817b58ab0c50588caae66de42c594432aba38d4eaea1921eea146373dd62ba,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Fire Chat pro,,Messenger,,com.wFireChatpro,,,https://reports.exodus-privacy.eu.org/en/reports/com.wFireChatpro/latest/ ,https://play.google.com/store/apps/details?id=com.wFireChatpro,Not Found,2,844fd02ff94aaebbdd0b04e15911aa19e0bcdfa0bc81c06215288892057e4266,,,,Not Found,2021-01-20,,,,OneAudience,,,Predicio,,,,,
Flappy Space ,,Game,Arcade,com.wFlappySpace_5370376,10,Flapex,https://reports.exodus-privacy.eu.org/en/reports/com.wFlappySpace_5370376/latest/ ,https://play.google.com/store/apps/details?id=com.wFlappySpace_5370376,https://www.virustotal.com/gui/file/f179b031df2ce01829dd0aaa7da0c9e7667f4c7fe67c8437fe140dbd2853eccd/detection,1,f179b031df2ce01829dd0aaa7da0c9e7667f4c7fe67c8437fe140dbd2853eccd,egehandokumac@gmail.com,http://facebook.com/gamergstudios,http://www.appsgeyser.com/privacy/app/,,2021-01-20,,,,OneAudience,,,,,,,,
France TV : direct & replay ,,TV,,com.wFrance2_7345423,10000,,https://reports.exodus-privacy.eu.org/en/reports/com.wFrance2_7345423/latest/ ,https://play.google.com/store/apps/details?id=com.wFrance2_7345423,https://www.virustotal.com/gui/file/f1da2a0c8b2a4a96197d085d19c4dcf6502f7e70522e7e2617b200a6b6ff18db/detection,1,f1da2a0c8b2a4a96197d085d19c4dcf6502f7e70522e7e2617b200a6b6ff18db,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
GI Browser ,,Browser,,com.wGIBrowser_5438703,100,Khushahal Tailor,https://reports.exodus-privacy.eu.org/en/reports/com.wGIBrowser_5438703/latest/ ,https://play.google.com/store/apps/details?id=com.wGIBrowser_5438703,https://www.virustotal.com/gui/file/53b9fca77a33d334b9f0516bfdb16da53ef9a2e37d312279254109e554b44439/detection,0.9,53b9fca77a33d334b9f0516bfdb16da53ef9a2e37d312279254109e554b44439,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
WhatsUp Messenger ,,Messenger,,com.WhatsUp.Messenger,,rooheroop.com@gmail.com,https://reports.exodus-privacy.eu.org/en/reports/com.WhatsUp.Messenger/latest/ ,https://play.google.com/store/apps/details?id=com.WhatsUp.Messenger,https://www.virustotal.com/gui/file/4e24e19eb16b17108890804c931d14edc5d32a15dfb767f4d339f6fe4930b130/detection,1.7,4e24e19eb16b17108890804c931d14edc5d32a15dfb767f4d339f6fe4930b130,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Heroes of Might and Magic III Все чит коды ,,Game,,com.wHeroesofMightandMagicIIIVsechitkodyi_7584641,100,Stadion,https://reports.exodus-privacy.eu.org/en/reports/com.wHeroesofMightandMagicIIIVsechitkodyi_7584641/latest/ ,https://play.google.com/store/apps/details?id=com.wHeroesofMightandMagicIIIVsechitkodyi_7584641,https://www.virustotal.com/gui/file/f8b690bcbc6b3aff55f9a756c949bb4575dc824257cc096dd52ae12378d9775e/detection,1,f8b690bcbc6b3aff55f9a756c949bb4575dc824257cc096dd52ae12378d9775e,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Hey its me,,Messenger,,com.wHeyitsme_7891857,1,Small Dev ,https://reports.exodus-privacy.eu.org/en/reports/com.wHeyitsme_7891857/latest/ ,https://play.google.com/store/apps/details?id=com.wHeyitsme_7891857,Not Found,1,a06f2bdeee8ed9ae071851a1dc9c06de1302f7b8f6ecf759330aaeac82ca44d0,,,,Not Found,2021-01-20,,,,OneAudience,,,Predicio,,,,,
messaging SMS ,,Messenger,,com.whowdymessenger_5788175,100,,https://reports.exodus-privacy.eu.org/en/reports/com.whowdymessenger_5788175/latest/ ,https://play.google.com/store/apps/details?id=com.whowdymessenger_5788175,https://www.virustotal.com/gui/file/1890af85a456912baac9dd1545105aaf079915fa7330ded4979b606614967f33/detection,1,1890af85a456912baac9dd1545105aaf079915fa7330ded4979b606614967f33,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
WT ForecastPro,,Weather,,com.williamking.whattheforecast.pro,1000,,https://reports.exodus-privacy.eu.org/en/reports/com.williamking.whattheforecast.pro/latest/ ,https://play.google.com/store/apps/details?id=com.williamking.whattheforecast.pro,https://www.virustotal.com/gui/file/86887d8e79cb88c4a0c7854aa1dde41459b35cff2bef4b89c5c98e3c5b1bf25a/detection,2.1.0.65,86887d8e79cb88c4a0c7854aa1dde41459b35cff2bef4b89c5c98e3c5b1bf25a,,,,Not Found,2021-01-20,,Fysical (BeaconsInSpace),,OneAudience,,,,,,SignalFrame (Wireless Registry),,X-Mode
Indian Fast Browser 2017 ,,Browser,,com.wIndianBrowser_5423322,100,MSH life,https://reports.exodus-privacy.eu.org/en/reports/com.wIndianBrowser_5423322/latest/ ,https://play.google.com/store/apps/details?id=com.wIndianBrowser_5423322,https://www.virustotal.com/gui/file/3d8dca80f5be9ae53e5dda804900544ff119f0df18f04dc1dc436a856a9aaee5/detection,0.9,3d8dca80f5be9ae53e5dda804900544ff119f0df18f04dc1dc436a856a9aaee5,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Indigo browser ,,Browser,,com.wIndigobrowser_6006539,100,Adistar,https://reports.exodus-privacy.eu.org/en/reports/com.wIndigobrowser_6006539/latest/ ,https://play.google.com/store/apps/details?id=com.wIndigobrowser_6006539,https://www.virustotal.com/gui/file/e4c69b1c1ac6bf7004dd2d7294f7392055244f4c65a8c7ecd48704934f8d5cff/detection,1,e4c69b1c1ac6bf7004dd2d7294f7392055244f4c65a8c7ecd48704934f8d5cff,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Internet Archive,,Education,,com.wInternetArchive_7537322,1000,,https://reports.exodus-privacy.eu.org/en/reports/com.wInternetArchive_7537322/latest/ ,https://play.google.com/store/apps/details?id=com.wInternetArchive_7537322,https://www.virustotal.com/gui/file/ca539e943f7e3ac95250f88da1eb3ea1be09f6d3769423ec3d04ce51f8981c07/detection,1,ca539e943f7e3ac95250f88da1eb3ea1be09f6d3769423ec3d04ce51f8981c07,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
WiseApp Messenger ,,Messenger,,com.WiseAppMessenger,50,,https://reports.exodus-privacy.eu.org/en/reports/com.WiseAppMessenger/latest/ ,https://play.google.com/store/apps/details?id=com.WiseAppMessenger,https://www.virustotal.com/gui/file/aa1327fa7f7556b7d658bcdc28c2300e8f973335efe208295823b8817c9f1d62/detection,1,aa1327fa7f7556b7d658bcdc28c2300e8f973335efe208295823b8817c9f1d62,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Wiseplay,,Video,Video Players & Editors,com.wiseplay,1000000,Wiseplay Media,https://reports.exodus-privacy.eu.org/en/reports/com.wiseplay/latest/ ,https://play.google.com/store/apps/details?id=com.wiseplay,https://www.virustotal.com/gui/file/1887b73103cb784fdd784ae9d151384bd712b3f72ade7357cdc6afe5d86d2732/detection,7.3.2,1887b73103cb784fdd784ae9d151384bd712b3f72ade7357cdc6afe5d86d2732,info@wiseplay.tv,https://wiseplay.tv,https://wiseplay.tv/privacy-policy/,,2021-01-20,,,,OneAudience,Opensignal,,,,,,,X-Mode
Jadid24,,News,,com.wJadid24_8249872,1,Jadid24 ,https://reports.exodus-privacy.eu.org/en/reports/com.wJadid24_8249872/latest/ ,https://play.google.com/store/apps/details?id=com.wJadid24_8249872,Not Found,4.1.0,ba7c2ba7e38905ccffe4484c642ee65986e5a89649b1c25f81a568f25f8bb3fb,,,,Not Found,2021-01-20,,,,OneAudience,,,Predicio,,,,,
