Name,Name Translation,Category,Genre (Google Play),Handle,Downloads,Developer,Exodus Privacy Report URL,Google Play URL,VirusTotal Report URL,Version (latest available),Checksum (latest available),Developer Email,Developer Website,Developer Privacy Policy,Google Play Status,Last Checked,Exponea (Infinario),Fysical (BeaconsInSpace),GeoUniq (Cloud4Wi),OneAudience,Opensignal,Placed (Foursquare),Predicio,Quadrant,Sense360,SignalFrame (Wireless Registry),Sygic,X-Mode
Steemit Earn Money,,Finance,,com.wSteemitEarnMakeMoney_7524433,100,Hi-Tech Guru,https://reports.exodus-privacy.eu.org/en/reports/com.wSteemitEarnMakeMoney_7524433/latest/ ,https://play.google.com/store/apps/details?id=com.wSteemitEarnMakeMoney_7524433,https://www.virustotal.com/gui/file/3ea4d8ec73011122cb8d46115bf4d038b2fffd7aceb30c0592edbe465a605596/detection,1.1,3ea4d8ec73011122cb8d46115bf4d038b2fffd7aceb30c0592edbe465a605596,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Sugar Mommas Dating And Single Search ,,Dating,,com.wSugarMommasDating_4791482,10000,CuteSugar,https://reports.exodus-privacy.eu.org/en/reports/com.wSugarMommasDating_4791482/latest/ ,https://play.google.com/store/apps/details?id=com.wSugarMommasDating_4791482,https://www.virustotal.com/gui/file/fd611fa506d6c1317330c66a0254a03a5fcfb8a54e748a02c634a9875cfc3f06/detection,4.0.1,fd611fa506d6c1317330c66a0254a03a5fcfb8a54e748a02c634a9875cfc3f06,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Telegramy,,Messenger,,com.wTelegram_6238186,100,,https://reports.exodus-privacy.eu.org/en/reports/com.wTelegram_6238186/latest/ ,https://play.google.com/store/apps/details?id=com.wTelegram_6238186,Not Found,1,41445c59fa2094c0b756cfaa4bcb61caf1cf4eed2f3a57d34151b2e68d74e699,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Messenger App,,Messenger,,com.wTelegramApp_7023833,1000,,https://reports.exodus-privacy.eu.org/en/reports/com.wTelegramApp_7023833/latest/ ,https://play.google.com/store/apps/details?id=com.wTelegramApp_7023833,https://www.virustotal.com/gui/file/7e2cdbb5898a552a00d2f05fd32cd18186098565016907bf42120b286f9be98c/detection,1,7e2cdbb5898a552a00d2f05fd32cd18186098565016907bf42120b286f9be98c,,,,Not Found,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,
TELEGRAM LITE,,Messenger,,com.wTELEGRAMLITE_4977507,,"Anton, Desktopify, BestToolbars",https://reports.exodus-privacy.eu.org/en/reports/com.wTELEGRAMLITE_4977507/latest/ ,https://play.google.com/store/apps/details?id=com.wTELEGRAMLITE_4977507,Not Found,1.4,77961e4cb1e1f3e362e243d5d53b2a5d04aec0de8f6dbf05b954090f7ef420e0,,,,Not Found,2021-01-20,,,,OneAudience,,,Predicio,,,,,
Telegram S,,Messenger,,com.wTelegramS_6928777,1000,binkhalifa1st@gmail.com,https://reports.exodus-privacy.eu.org/en/reports/com.wTelegramS_6928777/latest/ ,https://play.google.com/store/apps/details?id=com.wTelegramS_6928777,https://www.virustotal.com/gui/file/c6a6df6305720c079a7c1a83e65a14f7dd589abec180195003c2ba5e7f6dc01b/detection,1.1,c6a6df6305720c079a7c1a83e65a14f7dd589abec180195003c2ba5e7f6dc01b,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Телеграм RU,,Messenger,,com.wVamTelegramm,,"Anton, Desktopify, BestToolbars",https://reports.exodus-privacy.eu.org/en/reports/com.wVamTelegramm/latest/ ,https://play.google.com/store/apps/details?id=com.wVamTelegramm,https://www.virustotal.com/gui/file/c77db36142189412d52608cddf7e9f497ea28f852559638cd497e7650df1c5d5/detection,4.4,c77db36142189412d52608cddf7e9f497ea28f852559638cd497e7650df1c5d5,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Android IPTV,,TV,,com.wVLCIPTV_6048954,10000,Israel Martin Developers,https://reports.exodus-privacy.eu.org/en/reports/com.wVLCIPTV_6048954/latest/ ,https://play.google.com/store/apps/details?id=com.wVLCIPTV_6048954,https://www.virustotal.com/gui/file/a4dfdbd9dd872b9043f6ad25f961f546b44a3da773d083aeb3346df4b7ea1619/detection,2.2,a4dfdbd9dd872b9043f6ad25f961f546b44a3da773d083aeb3346df4b7ea1619,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
4G speed browser,,Browser,,com.ww4Gspeedinternet_6233506,500,satyam kumar pandit,https://reports.exodus-privacy.eu.org/en/reports/com.ww4Gspeedinternet_6233506/latest/ ,https://play.google.com/store/apps/details?id=com.ww4Gspeedinternet_6233506,https://www.virustotal.com/gui/file/54da212b8bc849c6851ae4795cf8e8017f971bccc20960a74ff0ee7e829075e5/detection,1,54da212b8bc849c6851ae4795cf8e8017f971bccc20960a74ff0ee7e829075e5,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
5AB Messenger,,Messenger,,com.ww5ABMessenger_6760610,50,182330252322753@facebook.com,https://reports.exodus-privacy.eu.org/en/reports/com.ww5ABMessenger_6760610/latest/ ,https://play.google.com/store/apps/details?id=com.ww5ABMessenger_6760610,Not Found,1.2,3c9fd68a2bd6058537c43ff7c8c0ca207065b0e2d502ed0834d862e782b106f8,,,,Not Found,2021-01-20,,,,OneAudience,,,Predicio,,,,,
We Chat,,Messenger,,com.wWeChat_7717006,100,,https://reports.exodus-privacy.eu.org/en/reports/com.wWeChat_7717006/latest/ ,https://play.google.com/store/apps/details?id=com.wWeChat_7717006,https://www.virustotal.com/gui/file/8bd92ae9559da6b2ec0658edef9b9c3c532d540c1eaf88e7c6beeb45e16421c2/detection,1,8bd92ae9559da6b2ec0658edef9b9c3c532d540c1eaf88e7c6beeb45e16421c2,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
WeChat Pro,,Messenger,,com.wWeChatPro_7928881,,,https://reports.exodus-privacy.eu.org/en/reports/com.wWeChatPro_7928881/latest/ ,https://play.google.com/store/apps/details?id=com.wWeChatPro_7928881,https://www.virustotal.com/gui/file/06100f88242c1b772aa5a27b25c8ab4e47a9132507c6a83a72c94d0a7de0508a/detection,1,06100f88242c1b772aa5a27b25c8ab4e47a9132507c6a83a72c94d0a7de0508a,,,,Not Found,2021-01-20,,,,OneAudience,,,Predicio,,,,,
Wiki Encyclopedia,,Education,,com.wWikiEncyclopedia_7527270,,salia230794@gmail.com,https://reports.exodus-privacy.eu.org/en/reports/com.wWikiEncyclopedia_7527270/latest/ ,https://play.google.com/store/apps/details?id=com.wWikiEncyclopedia_7527270,https://www.virustotal.com/gui/file/dedb4c8760ee8321cedae4df837df0301ac59c26b7dffc5fe3081cf70505c424/detection,1,dedb4c8760ee8321cedae4df837df0301ac59c26b7dffc5fe3081cf70505c424,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Wikileaks,,News,,com.wWikileaks_7452096,,,https://reports.exodus-privacy.eu.org/en/reports/com.wWikileaks_7452096/latest/ ,https://play.google.com/store/apps/details?id=com.wWikileaks_7452096,https://www.virustotal.com/gui/file/8f302ffbe48cb07ab153f79ff590c5da7e1a90bc020b14a6ccd00aef9af43b32/detection,1,8f302ffbe48cb07ab153f79ff590c5da7e1a90bc020b14a6ccd00aef9af43b32,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Xda browser,,Browser,,com.wXdabrowser_6406267,100,Ourmyteam,https://reports.exodus-privacy.eu.org/en/reports/com.wXdabrowser_6406267/latest/ ,https://play.google.com/store/apps/details?id=com.wXdabrowser_6406267,https://www.virustotal.com/gui/file/b732a05090069b00f52812dcbd1a5983d798687def6783ca7d6b1c35e19860b9/detection,1,b732a05090069b00f52812dcbd1a5983d798687def6783ca7d6b1c35e19860b9,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
X•Mode XDK Visualizer,,Utility,,com.xmode.visualizer,,"Niki Tran, Xmode",https://reports.exodus-privacy.eu.org/en/reports/com.xmode.visualizer/latest/ ,https://play.google.com/store/apps/details?id=com.xmode.visualizer,https://www.virustotal.com/gui/file/570a1470ddd4442a23496fbde6d10297f8c88bc604d8679a89a885af98283138/detection,2.9.3,570a1470ddd4442a23496fbde6d10297f8c88bc604d8679a89a885af98283138,,,,Not Found,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
Free GPS Navigation,,Navigation,,cz.aponia.bor3,50000000,"Petr Lefner, Aponia Software, Aponia Software",https://reports.exodus-privacy.eu.org/en/reports/cz.aponia.bor3/latest/ ,https://play.google.com/store/apps/details?id=cz.aponia.bor3,https://www.virustotal.com/gui/file/2231c96a9a8944a40c6866a03e07dabd5a6fedbc24d00c4123d25ae0365cbaca/detection,17.9.1,2231c96a9a8944a40c6866a03e07dabd5a6fedbc24d00c4123d25ae0365cbaca,,,,Not Found,2021-01-20,Exponea (Infinario),,,,,,,,,,Sygic,
Tudocampo,,Sports,,it.nicola.tudocampo,,,https://reports.exodus-privacy.eu.org/en/reports/it.nicola.tudocampo/latest/ ,https://play.google.com/store/apps/details?id=it.nicola.tudocampo,Not Found,1.0.0,411dfcfae9f865fde78ca3e962ff59b70ffc9645c8be7617312222727d7b0508,,,,Not Found,2021-01-20,,,GeoUniq (Cloud4Wi),,,,,,,,,
Learn Kali Linux,,Education,,learn.kalilinux.tutorial,100000,,https://reports.exodus-privacy.eu.org/en/reports/learn.kalilinux.tutorial/latest/ ,https://play.google.com/store/apps/details?id=learn.kalilinux.tutorial,https://www.virustotal.com/gui/file/da80b30418db585f595da854bceb3963b50fa8da15bd752b1e2c96b55fdf2bbf/detection,2.1,da80b30418db585f595da854bceb3963b50fa8da15bd752b1e2c96b55fdf2bbf,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
B1 File Manager and Archiver,,Utility,,org.b1.android.filemanager,1000000,b1.org,https://reports.exodus-privacy.eu.org/en/reports/org.b1.android.filemanager/latest/ ,https://play.google.com/store/apps/details?id=org.b1.android.filemanager,https://www.virustotal.com/gui/file/ec0159e32d1af6c73170611220f4796f9808c7edad27011f53de5c3153a02a54/detection,1.0.088,ec0159e32d1af6c73170611220f4796f9808c7edad27011f53de5c3153a02a54,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Salaat First (Prayer Times) ,,Religious,Lifestyle,org.hicham.salaat,10000000,Hicham BOUSHABA,https://reports.exodus-privacy.eu.org/en/reports/160142/,https://play.google.com/store/apps/details?id=org.hicham.salaat,https://www.virustotal.com/gui/file/cce3eea0f85dc209e9db624276b7d99503245798b21f3ca421de00c83886d16e/detection,5.1.12,cce3eea0f85dc209e9db624276b7d99503245798b21f3ca421de00c83886d16e,,,,Not Found,2021-01-20,,,,,,,Predicio,,,,,
Ace Messenger,,Messenger,,org.wAce.Messenger.Android,,,https://reports.exodus-privacy.eu.org/en/reports/org.wAce.Messenger.Android/latest/ ,https://play.google.com/store/apps/details?id=org.wAce.Messenger.Android,https://www.virustotal.com/gui/file/f03ba2fc2f72d3265eb294508aae17cbed481521ee0293ef17e8c39739c2b13f/detection,2.1,f03ba2fc2f72d3265eb294508aae17cbed481521ee0293ef17e8c39739c2b13f,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Ascape VR: 360° Virtual Travel,,Travel,,to.jumps.ascape,100000,Jumps,https://reports.exodus-privacy.eu.org/en/reports/to.jumps.ascape/latest/ ,https://play.google.com/store/apps/details?id=to.jumps.ascape,https://www.virustotal.com/gui/file/80390a39c5ab44d509399bb276756b4d4cc6dea0d9a80176e40259be94a57d99/detection,4.0.38,80390a39c5ab44d509399bb276756b4d4cc6dea0d9a80176e40259be94a57d99,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Peel Universal Smart TV Remote Control,,TV,,tv.peel.app,100000000,"Peel Technologies Inc, Peel Technologies Inc. Droid Division, Peel",https://reports.exodus-privacy.eu.org/en/reports/tv.peel.app/latest/ ,https://play.google.com/store/apps/details?id=tv.peel.app,https://www.virustotal.com/gui/file/d44e334f464e3b9520d1b2ea6783414f94518b80420deec9c5f4545439c2972b/detection,10.7.5.2,d44e334f464e3b9520d1b2ea6783414f94518b80420deec9c5f4545439c2972b,,,,Not Found,2021-01-20,,,,,,,,,,,,X-Mode
Peel Universal Smart TV Remote Control,,TV,,tv.peel.mobile.app,1000000,"Peel Technologies Inc, Peel Technologies Inc. Droid Division, Peel",https://reports.exodus-privacy.eu.org/en/reports/tv.peel.mobile.app/latest/ ,https://play.google.com/store/apps/details?id=tv.peel.mobile.app,https://www.virustotal.com/gui/file/9d77b0bd8ae89359ee557d0448abf7eea210ef1478c975fa83eab365cb0729e1/detection,10.6.1.4,9d77b0bd8ae89359ee557d0448abf7eea210ef1478c975fa83eab365cb0729e1,,,,Not Found,2021-01-20,,,,,,,,,,,,X-Mode
Peel Smart Remote and TV Guide,,TV,,tv.peel.remote,1000000,"Peel Technologies Inc, Peel Technologies Inc. Droid Division, Peel",https://reports.exodus-privacy.eu.org/en/reports/tv.peel.remote/latest/ ,https://play.google.com/store/apps/details?id=tv.peel.remote,https://www.virustotal.com/gui/file/5804427ac74abb61a3de26c642d52a244da1a72211014b2b4de16f7eb464f8ba/detection,10.7.8,5804427ac74abb61a3de26c642d52a244da1a72211014b2b4de16f7eb464f8ba,,,,Not Found,2021-01-20,,,,,,,,,,,,X-Mode
Peel Smart Remote,,TV,,tv.peel.smartremote,100000000,"Peel Technologies Inc, Peel Technologies Inc. Droid Division, Peel",https://reports.exodus-privacy.eu.org/en/reports/tv.peel.smartremote/latest/ ,https://play.google.com/store/apps/details?id=tv.peel.smartremote,https://www.virustotal.com/gui/file/00ef8f18bdcb91bdb31237064c1b01b363699142a2809c9fc3675fa9bb917212/detection,10.7.5.2,00ef8f18bdcb91bdb31237064c1b01b363699142a2809c9fc3675fa9bb917212,,,,Not Found,2021-01-20,,,,,,,,,,,,X-Mode
Ugandan Knuckles Sound Board,,Game,,xyz.rodit.ugandanknuckles,10000,,https://reports.exodus-privacy.eu.org/en/reports/xyz.rodit.ugandanknuckles/latest/ ,https://play.google.com/store/apps/details?id=xyz.rodit.ugandanknuckles,https://www.virustotal.com/gui/file/832bcde1e7c51cb921d6a9c10b0153d16101240746914df9b8c15da06c2353a4/detection,1.3,832bcde1e7c51cb921d6a9c10b0153d16101240746914df9b8c15da06c2353a4,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,,,
Cittamobi - Rotas & Horários de ônibus,,Travel,Maps & Navigation,br.com.cittabus,5000000,CittaMobi,https://reports.exodus-privacy.eu.org/en/reports/br.com.cittabus/latest/ ,https://play.google.com/store/apps/details?id=br.com.cittabus,https://www.virustotal.com/gui/file/ef5b73914bd5c599e979807d38f609ec5b01013c2fb9e3a943710ed7325bd330/detection,6.22.19,ef5b73914bd5c599e979807d38f609ec5b01013c2fb9e3a943710ed7325bd330,contato@cittamobi.com.br,http://www.cittamobi.com.br,https://www.cittamobi.com.br/home/politica-privacidade/,,2021-01-20,,,,,,,,,,,,X-Mode
Clipboard Sweeper,,Utility,Tools,bs.clipboardsweeper,1000,HIZ LLC,https://reports.exodus-privacy.eu.org/en/reports/bs.clipboardsweeper/latest/ ,https://play.google.com/store/apps/details?id=bs.clipboardsweeper,https://www.virustotal.com/gui/file/94c1bb1a4b772feaa526d499f2e74794b3bce9e40d6521523cccded38d54b888/detection,2.0.7,94c1bb1a4b772feaa526d499f2e74794b3bce9e40d6521523cccded38d54b888,dev@hiz.ch,http://hiz.ch,None,,2021-01-20,,,,,,,Predicio,,,,,
SMS Message & Call Screening,,Messenger,Communication,call.message.sms,500000,Sappalodapps Development,https://reports.exodus-privacy.eu.org/en/reports/call.message.sms/latest/ ,https://play.google.com/store/apps/details?id=call.message.sms,https://www.virustotal.com/gui/file/262cb6a25594271c70eb12959428f320640fe3e9c27e1ebcf911721129a30fa5/detection,1.0.254,262cb6a25594271c70eb12959428f320640fe3e9c27e1ebcf911721129a30fa5,sappalodapps@gmail.com,https://calldorado.com,https://legal.calldorado.com/privacy-policy/,,2021-01-20,,,,,Opensignal,,,,,,,
MyRadar Weather Radar,,Weather,Weather,com.acmeaom.android.myradar,10000000,ACME AtronOmatic LLC,https://reports.exodus-privacy.eu.org/en/reports/com.acmeaom.android.myradar/latest/ ,https://play.google.com/store/apps/details?id=com.acmeaom.android.myradar,https://www.virustotal.com/gui/file/18bf4c3d9b08cbf762760c40983753a465ebde7d1c4b14f4d6291c82a5bab230/detection,8.12.2,18bf4c3d9b08cbf762760c40983753a465ebde7d1c4b14f4d6291c82a5bab230,myradarandroid@myradar.com,http://myradar.com,http://myradar.com/privacy_policy.html,,2021-01-20,,Fysical (BeaconsInSpace),,,,,,,,,,
Wheres My Droid,,Utility,Tools,com.alienmanfc6.wheresmyandroid,10000000,Alienman Technologies LLC,https://reports.exodus-privacy.eu.org/en/reports/com.alienmanfc6.wheresmyandroid/latest/ ,https://play.google.com/store/apps/details?id=com.alienmanfc6.wheresmyandroid,https://www.virustotal.com/gui/file/9c022562bda411152dd8521a762a0754fe5c6dbb4f2c3d4f2c64c53aa36fcc2f/detection,6.6.5,9c022562bda411152dd8521a762a0754fe5c6dbb4f2c3d4f2c64c53aa36fcc2f,support@wheresmydroid.com,http://wheresmydroid.com,http://wheresmydroid.com/privacy.html,,2021-01-20,,,,,,,,,Sense360,SignalFrame (Wireless Registry),,X-Mode
Stock Trainer: Virtual Trading (Stock Markets),,Finance,Finance,com.alifesoftware.stocktrainer,1000000,"A-Life Software, LLC",https://reports.exodus-privacy.eu.org/en/reports/com.alifesoftware.stocktrainer/latest/ ,https://play.google.com/store/apps/details?id=com.alifesoftware.stocktrainer,https://www.virustotal.com/gui/file/5811cef52d65467f319fa98e7fa11abb9027938c737f9964f3a847d5cd973a18/detection,3.04 - Beta,5811cef52d65467f319fa98e7fa11abb9027938c737f9964f3a847d5cd973a18,alifesoftware@gmail.com,http://alifesoftware.com/,http://alifesoftware.com/privacypolicy.html,,2021-01-20,,Fysical (BeaconsInSpace),,OneAudience,,,,,,,,
Alarm Clock for Me free,,Utility,Productivity,com.apalon.myclockfree,50000000,Apalon Apps,https://reports.exodus-privacy.eu.org/en/reports/com.apalon.myclockfree/latest/ ,https://play.google.com/store/apps/details?id=com.apalon.myclockfree,Not Found,2.69.0,ff4d89e4ac200dfd671b65879aac5f731e0fbf9147b206596dcd00060f40146d,support@apalon.com,http://www.apalon.com/my_alarm_clock_android.html,http://www.apalon.com/privacy_policy.html,,2021-01-20,,,,,,,,,Sense360,,,
Weather Live,,Weather,Weather,com.apalon.weatherlive.free,10000000,Apalon Apps,https://reports.exodus-privacy.eu.org/en/reports/com.apalon.weatherlive.free/latest/ ,https://play.google.com/store/apps/details?id=com.apalon.weatherlive.free,https://www.virustotal.com/gui/file/9964a54be10b92ad7d6cf3b41c31051d87cca78527e3acc4d1dd1746cab7b21f/detection,6.40.0,9964a54be10b92ad7d6cf3b41c31051d87cca78527e3acc4d1dd1746cab7b21f,support@apalon.com,http://www.apalon.com/weather_live_android.html,http://www.apalon.com/privacy_policy.html,,2021-01-20,,,,,,,,,Sense360,,,
NOAA Weather Radar Live & Alerts,,Weather,Weather,com.apalon.weatherradar.free,10000000,Weather or Not Apps,https://reports.exodus-privacy.eu.org/en/reports/com.apalon.weatherradar.free/latest/ ,https://play.google.com/store/apps/details?id=com.apalon.weatherradar.free,https://www.virustotal.com/gui/file/57dc18b05ba3034ad0ab40c320ffb591667fff3103a399933e1fdd8908b0bf5e/detection,1.38.1,57dc18b05ba3034ad0ab40c320ffb591667fff3103a399933e1fdd8908b0bf5e,support@weatherornotapps.com,https://weatherornotapps.com/,http://www.apalon.com/privacy_policy.html,,2021-01-20,,,,,,,,,Sense360,,,
Downloader – Kode,,Utility,Tools,com.app.downloadmanager,100000000,Mirmay Limited,https://reports.exodus-privacy.eu.org/en/reports/com.app.downloadmanager/latest/ ,https://play.google.com/store/apps/details?id=com.app.downloadmanager,https://www.virustotal.com/gui/file/586edbab4568f32698e852892f03478cfcc0462837428d1fc42f6901c3275f08/detection,2.5.33 ,586edbab4568f32698e852892f03478cfcc0462837428d1fc42f6901c3275f08,support@kodebrowser.com,https://www.kodebrowser.com,https://www.kodebrowser.com/privacy-policy,,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
London Live Bus Times - TfL Buses,,Travel,Maps & Navigation,com.appeffectsuk.bustracker,1000000,AppEffectsUK,https://reports.exodus-privacy.eu.org/en/reports/com.appeffectsuk.bustracker/latest/ ,https://play.google.com/store/apps/details?id=com.appeffectsuk.bustracker,https://www.virustotal.com/gui/file/9e5d364d0bf1bb602e9205a60f82c508328dff60ccc8565e3a4319dd9a4b11bb/detection,3.8.1,9e5d364d0bf1bb602e9205a60f82c508328dff60ccc8565e3a4319dd9a4b11bb,support@appeffects.co.uk,http://www.appeffects.co.uk,http://www.appeffects.co.uk/LondonBus/privacy-policy.html,,2021-01-20,,,GeoUniq (Cloud4Wi),,,,,,,,,
myTuner Radio and Podcasts,,Radio,Music & Audio,com.appgeneration.itunerfree,10000000,"Appgeneration - Radio, Podcasts, Games",https://reports.exodus-privacy.eu.org/en/reports/com.appgeneration.itunerfree/latest/ ,https://play.google.com/store/apps/details?id=com.appgeneration.itunerfree,https://www.virustotal.com/gui/file/6f162a6dfb83a969ffd40960a6ac455d3d6ee1843f56bb5f0ffab0733c2f1e6e/detection,8.0.16 ,6f162a6dfb83a969ffd40960a6ac455d3d6ee1843f56bb5f0ffab0733c2f1e6e,help@mytuner.mobi,https://mytuner-radio.com,https://mytuner-radio.com/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
راديو العرب ,Radio Arabic,Radio,Music & Audio,com.appmind.radios.arabic,100000,"AppMind - Radio FM, Radio Online, Music and News",https://reports.exodus-privacy.eu.org/en/reports/com.appmind.radios.arabic/latest/ ,https://play.google.com/store/apps/details?id=com.appmind.radios.arabic,https://www.virustotal.com/gui/file/58dde398ab0360eb12775fb58ef5ac3ba7e08ab47094fb1f425ddeb4a8319b40/detection,2.3.42,58dde398ab0360eb12775fb58ef5ac3ba7e08ab47094fb1f425ddeb4a8319b40,eduardo.carqueja@icloud.com,http://www.app-mind.com/,http://www.app-mind.com/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
"Radio Austria: Online Radio, FM Radio",,Radio,Music & Audio,com.appmind.radios.at,100000,"AppMind - Radio FM, Radio Online, Music and News",https://reports.exodus-privacy.eu.org/en/reports/com.appmind.radios.at/latest/ ,https://play.google.com/store/apps/details?id=com.appmind.radios.at,https://www.virustotal.com/gui/file/175d733bb906d8f32ea9586c38c5b23d4ecadfe259c533e649d3f86a28c2a55d/detection,2.3.63,175d733bb906d8f32ea9586c38c5b23d4ecadfe259c533e649d3f86a28c2a55d,eduardo.carqueja@icloud.com,http://www.radio-osterreich.at,http://www.app-mind.com/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
Radio Australia: Online Radio & FM Radio App,,Radio,Music & Audio,com.appmind.radios.au,100000,"AppMind - Radio FM, Radio Online, Music and News",https://reports.exodus-privacy.eu.org/en/reports/com.appmind.radios.au/latest/ ,https://play.google.com/store/apps/details?id=com.appmind.radios.au,https://www.virustotal.com/gui/file/315e168e327fe627deab4be6a43f78510c7ae97626fa36778f44782eb3189c06/detection,2.3.62,315e168e327fe627deab4be6a43f78510c7ae97626fa36778f44782eb3189c06,appmind.technologies@gmail.com,http://www.radio-australia.org,http://www.app-mind.com/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
Radio Belgium: FM Radio and Internet Radio,,Radio,Music & Audio,com.appmind.radios.be,100000,"AppMind - Radio FM, Radio Online, Music and News",https://reports.exodus-privacy.eu.org/en/reports/com.appmind.radios.be/latest/ ,https://play.google.com/store/apps/details?id=com.appmind.radios.be,https://www.virustotal.com/gui/file/d80b19b7e7c8ef5e8f395b6efa701bba49c35e2db638bf5d46beebaac422cdcf/detection,2.3.62,d80b19b7e7c8ef5e8f395b6efa701bba49c35e2db638bf5d46beebaac422cdcf,eduardo.carqueja@icloud.com,http://www.radio-belgie.be,http://www.app-mind.com/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
"Radio Brazil - Internet Radio, FM Radio, AM Radio",,Radio,Music & Audio,com.appmind.radios.br,1000000,"AppMind - Radio FM, Radio Online, Music and News",https://reports.exodus-privacy.eu.org/en/reports/com.appmind.radios.br/latest/ ,https://play.google.com/store/apps/details?id=com.appmind.radios.br,https://www.virustotal.com/gui/file/f9b190fad98081a9d8041cd7c7ebbc7859185af955f4d23fbb72c1b2af09b22c/detection,2.3.42,f9b190fad98081a9d8041cd7c7ebbc7859185af955f4d23fbb72c1b2af09b22c,eduardo.carqueja@icloud.com,http://www.radio-ao-vivo.com,http://www.app-mind.com/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
Radio Canada - Internet Radio App,,Radio,Music & Audio,com.appmind.radios.ca,100000,"AppMind - Radio FM, Radio Online, Music and News",https://reports.exodus-privacy.eu.org/en/reports/com.appmind.radios.ca/latest/ ,https://play.google.com/store/apps/details?id=com.appmind.radios.ca,https://www.virustotal.com/gui/file/a4c5208c4323a59041c1354e210cb6a414d72830bba3ac4962a80e278d080f9c/detection,2.3.62 ,a4c5208c4323a59041c1354e210cb6a414d72830bba3ac4962a80e278d080f9c,eduardo.carqueja@icloud.com,http://www.radio-canada-online.com,http://www.app-mind.com/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
Radio Swiss - Radio Online,,Radio,Music & Audio,com.appmind.radios.ch,100000,"AppMind - Radio FM, Radio Online, Music and News",https://reports.exodus-privacy.eu.org/en/reports/com.appmind.radios.ch/latest/ ,https://play.google.com/store/apps/details?id=com.appmind.radios.ch,https://www.virustotal.com/gui/file/b29a456d19450a4c44627abfd9010e27d38b1415d84d3de9a7e9c8cc72bac4ee/detection,2.3.63 ,b29a456d19450a4c44627abfd9010e27d38b1415d84d3de9a7e9c8cc72bac4ee,eduardo.carqueja@icloud.com,https://www.internetradio-schweiz.ch,http://www.app-mind.com/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
中国广播电台 ,简单听FM-中国音乐、新闻、交通、文艺广播电台,Radio,Music & Audio,com.appmind.radios.cn,10000,"AppMind - Radio FM, Radio Online, Music and News",https://reports.exodus-privacy.eu.org/en/reports/com.appmind.radios.cn/latest/ ,https://play.google.com/store/apps/details?id=com.appmind.radios.cn,Not Found,2.3.42,360ed694d6aff61265d4ed35d182f5457d9e1a2ff0f20c9d05d89b4a1dd082c8,eduardo.carqueja@icloud.com,http://www.app-mind.com/,http://www.app-mind.com/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
Radio Colombia - Radio AM y Radio FM Gratis,,Radio,Music & Audio,com.appmind.radios.co,1000000,"AppMind - Radio FM, Radio Online, Music and News",https://reports.exodus-privacy.eu.org/en/reports/com.appmind.radios.co/latest/ ,https://play.google.com/store/apps/details?id=com.appmind.radios.co,https://www.virustotal.com/gui/file/1ae8cfd0b02bf85337d43e1d0b3527a5ea3a26c5a66d884247ead63ec0c010a1/detection,2.3.46,1ae8cfd0b02bf85337d43e1d0b3527a5ea3a26c5a66d884247ead63ec0c010a1,eduardo.carqueja@icloud.com,http://www.emisorascolombianas.co,http://www.app-mind.com/privacy-policy/,,2021-01-20,,,,,,,,,,,,X-Mode
