Name,Name Translation,Category,Genre (Google Play),Handle,Downloads,Developer,Exodus Privacy Report URL,Google Play URL,VirusTotal Report URL,Version (latest available),Checksum (latest available),Developer Email,Developer Website,Developer Privacy Policy,Google Play Status,Last Checked,Exponea (Infinario),Fysical (BeaconsInSpace),GeoUniq (Cloud4Wi),OneAudience,Opensignal,Placed (Foursquare),Predicio,Quadrant,Sense360,SignalFrame (Wireless Registry),Sygic,X-Mode
Asian Mingle - Free Asian Dating and Singles Chat,,Dating,Social,com.mingle.asianmingle,100000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/com.mingle.asianmingle/latest/ ,https://play.google.com/store/apps/details?id=com.mingle.asianmingle,https://www.virustotal.com/gui/file/dbc4915218ff84d4e7b2d7c2a20a3d6788d4e655c5e786a4548b8419265deab2/detection,6.4.1,dbc4915218ff84d4e7b2d7c2a20a3d6788d4e655c5e786a4548b8419265deab2,support@mingle.com,https://asian.mingle.com,https://asian.mingle.com/privacy/,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
Aussie Mingle - Australia Dating App & Online Chat,,Dating,Lifestyle,com.mingle.AussieMingle,50000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/com.mingle.AussieMingle/latest/ ,https://play.google.com/store/apps/details?id=com.mingle.AussieMingle,https://www.virustotal.com/gui/file/5b815876c7ce59f1b50c808cf18cd9c374fd107831a02e3bf52056ce828dab94/detection,6.3.0,5b815876c7ce59f1b50c808cf18cd9c374fd107831a02e3bf52056ce828dab94,support@mingle.com,https://aussie.mingle.com,https://aussie.mingle.com/privacy/,,2021-01-20,,Fysical (BeaconsInSpace),,OneAudience,,,,,,SignalFrame (Wireless Registry),,X-Mode
BBW Plus Singles - Meet Curvy & Plus Size People,,Dating,Lifestyle,com.mingle.BBWPlusSingles,100000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/com.mingle.BBWPlusSingles/latest/ ,https://play.google.com/store/apps/details?id=com.mingle.BBWPlusSingles,https://www.virustotal.com/gui/file/0d9bcb43c2b21623b79d47ac3c982ad592f66afade3329692b052b6b8d6cfef9/detection,6.3.0,0d9bcb43c2b21623b79d47ac3c982ad592f66afade3329692b052b6b8d6cfef9,support@mingle.com,https://bbw.mingle.com,https://bbw.mingle.com/privacy,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
Chile Social - Meet Chileans with Dating Video App,,Dating,Lifestyle,com.mingle.ChileanCupid,100000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/com.mingle.ChileanCupid/latest/ ,https://play.google.com/store/apps/details?id=com.mingle.ChileanCupid,https://www.virustotal.com/gui/file/d8a6677c3dc75581623282ca591f06e63adbb448a0208ed768c1856180112508/detection,6.3.0,d8a6677c3dc75581623282ca591f06e63adbb448a0208ed768c1856180112508,ask@innovatedating.com,https://chile.innovatedating.com,https://chile.innovatedating.com/privacy,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
Date in Asia - Dating & Chat For Asian Singles,,Dating,Social,com.mingle.dateinasia,1000000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/com.mingle.dateinasia/latest/ ,https://play.google.com/store/apps/details?id=com.mingle.dateinasia,https://www.virustotal.com/gui/file/5fe074d552c03c7cda1da495e7700f60837a24a227f95de02224da12c2bbb0dd/detection,6.4.0,5fe074d552c03c7cda1da495e7700f60837a24a227f95de02224da12c2bbb0dd,ask@innovatedating.com,https://dateinasia.innovatedating.com,https://dateinasia.innovatedating.com/privacy,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
"Netherlands Social ❤ Dating, Chatting for Dutch ❤",,Dating,Lifestyle,com.mingle.DutchCupid,10000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/com.mingle.DutchCupid/latest/ ,https://play.google.com/store/apps/details?id=com.mingle.DutchCupid,https://www.virustotal.com/gui/file/83909d3c5b03a7a08e1f3fd1671755abb5a26aec422c8a59e027399224e00d9a/detection,6.3.0,83909d3c5b03a7a08e1f3fd1671755abb5a26aec422c8a59e027399224e00d9a,ask@innovatedating.com,https://netherlands.innovatedating.com,https://netherlands.innovatedating.com/privacy,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
Europe Mingle - Dating Chat with European Singles,,Dating,Lifestyle,com.mingle.EuropianMingle,500000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/com.mingle.EuropianMingle/latest/ ,https://play.google.com/store/apps/details?id=com.mingle.EuropianMingle,https://www.virustotal.com/gui/file/90fddd69feb79b213b822015c621f412ae0fac8cd2391404f0833537a94a7bc8/detection,6.5.0,90fddd69feb79b213b822015c621f412ae0fac8cd2391404f0833537a94a7bc8,support@mingle.com,https://europe.mingle.com,https://europe.mingle.com/privacy/,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
FEM - Free Lesbian Dating App. Chat & Meet Singles,,Dating,Social,com.mingle.fem,1000000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/com.mingle.fem/latest/ ,https://play.google.com/store/apps/details?id=com.mingle.fem,https://www.virustotal.com/gui/file/a57ae11cce949b62f75a1ab98eaa77f420390bd6118446e7d64c497cd6656422/detection,5.6.1 ,a57ae11cce949b62f75a1ab98eaa77f420390bd6118446e7d64c497cd6656422,support@mingle.com,https://fem.mingle.com/,https://fem.mingle.com/privacy/,,2021-01-20,,Fysical (BeaconsInSpace),,OneAudience,,,,,,SignalFrame (Wireless Registry),,X-Mode
"France Dating App - Meet, Chat, Date Nearby Locals",,Dating,Lifestyle,com.mingle.FranceCupid,1000000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/com.mingle.FranceCupid/latest/ ,https://play.google.com/store/apps/details?id=com.mingle.FranceCupid,https://www.virustotal.com/gui/file/9786d6e23cc85902de9952d81be62a375d3961b94aa4a0f255b4525ff3ff10cc/detection,6.5.0 ,9786d6e23cc85902de9952d81be62a375d3961b94aa4a0f255b4525ff3ff10cc,ask@innovatedating.com,https://france.innovatedating.com,https://france.innovatedating.com/privacy,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
Germany Social - Chat & Dating App for Germans,,Dating,Lifestyle,com.mingle.GermanCupid,100000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/com.mingle.GermanCupid/latest/ ,https://play.google.com/store/apps/details?id=com.mingle.GermanCupid,https://www.virustotal.com/gui/file/3ffec8c92eec42eca4196f101dc6f3ddbb874a0967bf09c0617199a7c5812421/detection,6.3.0,3ffec8c92eec42eca4196f101dc6f3ddbb874a0967bf09c0617199a7c5812421,ask@innovatedating.com,https://germany.innovatedating.com,https://germany.innovatedating.com/privacy,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
Italy Social - Chat & Meet Italians on Dating App,,Dating,Lifestyle,com.mingle.ItalianCupid,100000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/com.mingle.ItalianCupid/latest/ ,https://play.google.com/store/apps/details?id=com.mingle.ItalianCupid,https://www.virustotal.com/gui/file/37aa37e57929ce24934221ccfa329779090589b17eb68fe043e5fe71a65b04a6/detection,6.3.0,37aa37e57929ce24934221ccfa329779090589b17eb68fe043e5fe71a65b04a6,ask@innovatedating.com,https://italy.innovatedating.com,https://italy.innovatedating.com/privacy,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
Latin Mingle- Dating Chat App for Latino Worldwide,,Dating,Lifestyle,com.mingle.LatinMingle,50000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/com.mingle.LatinMingle/latest/ ,https://play.google.com/store/apps/details?id=com.mingle.LatinMingle,https://www.virustotal.com/gui/file/4070e08596fe5c8db58b09993d061fa913c6c4169b5d4814827d66c2ad75d3fd/detection,6.3.0,4070e08596fe5c8db58b09993d061fa913c6c4169b5d4814827d66c2ad75d3fd,support@mingle.com,https://latin.mingle.com,https://latin.mingle.com/privacy,,2021-01-20,,Fysical (BeaconsInSpace),,OneAudience,,,,,,SignalFrame (Wireless Registry),,X-Mode
MEET MARKET - Gay Dating App. Chat & Date New Guys,,Dating,Lifestyle,com.mingle.meetmarket,100000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/com.mingle.meetmarket/latest/ ,https://play.google.com/store/apps/details?id=com.mingle.meetmarket,https://www.virustotal.com/gui/file/3915b5284c08037951a14e252909ccd2b351a6f79879def46cbd88c826ebec0a/detection,6.3.0 ,3915b5284c08037951a14e252909ccd2b351a6f79879def46cbd88c826ebec0a,support@mingle.com,https://meetmarket.mingle.com,https://meetmarket.mingle.com/privacy,,2021-01-20,,Fysical (BeaconsInSpace),,OneAudience,,,,,,SignalFrame (Wireless Registry),,X-Mode
Muslim Mingle: Arab & Muslim Dating App & Marriage,,Dating,Social,com.mingle.muslimmingle,100000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/com.mingle.muslimmingle/latest/ ,https://play.google.com/store/apps/details?id=com.mingle.muslimmingle,https://www.virustotal.com/gui/file/e28fcdda7dd19be2a79f29d512a771e0d5ef9d1084cb3c9524129cdd6107a83f/detection,6.5.0,e28fcdda7dd19be2a79f29d512a771e0d5ef9d1084cb3c9524129cdd6107a83f,support@mingle.com,https://muslim.mingle.com,https://muslim.mingle.com/privacy/,,2021-01-20,,Fysical (BeaconsInSpace),,OneAudience,,,,,,SignalFrame (Wireless Registry),,X-Mode
Norway Social - Dating Chat,,Dating,Lifestyle,com.mingle.NorwayCupid,100000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/com.mingle.NorwayCupid/latest/ ,https://play.google.com/store/apps/details?id=com.mingle.NorwayCupid,https://www.virustotal.com/gui/file/9147f0df5be12c9c752683784fd637040d580687864c63fcce62e7fc55691fcc/detection,6.3.0,9147f0df5be12c9c752683784fd637040d580687864c63fcce62e7fc55691fcc,ask@innovatedating.com,https://norway.innovatedating.com,https://norway.innovatedating.com/privacy,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
Portugal Social - Free Match & Chat Portuguese App,,Dating,Social,com.mingle.PortugalCupid,100000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/com.mingle.PortugalCupid/latest/ ,https://play.google.com/store/apps/details?id=com.mingle.PortugalCupid,https://www.virustotal.com/gui/file/c9828c16f99a32baf3858a3f4be5a1c2c4c2638377b19f821aa23d07ff2df1cc/detection,6.3.0 ,c9828c16f99a32baf3858a3f4be5a1c2c4c2638377b19f821aa23d07ff2df1cc,ask@innovatedating.com,https://portugal.innovatedating.com,https://portugal.innovatedating.com/privacy,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
40+ Dating Mature Singles. Free Senior Meet & Chat,,Dating,Lifestyle,com.mingle.SeniorPeopleMingle,100000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/com.mingle.SeniorPeopleMingle/latest/ ,https://play.google.com/store/apps/details?id=com.mingle.SeniorPeopleMingle,https://www.virustotal.com/gui/file/540278838c37381fc6d8298ac04c5019e84cb30000e97be2fea8184d74d7c00a/detection,6.3.0,540278838c37381fc6d8298ac04c5019e84cb30000e97be2fea8184d74d7c00a,support@mingle.com,https://seniorppl.mingle.com,https://seniorppl.mingle.com/privacy,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
Encore - Single Parents & Divorced Dating & Chat,,Dating,Lifestyle,com.mingle.SingleParentsMingle,500000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/com.mingle.SingleParentsMingle/latest/ ,https://play.google.com/store/apps/details?id=com.mingle.SingleParentsMingle,https://www.virustotal.com/gui/file/ccbaf8de66fdda0a31b5af83c34514ad9a2dbc749729c79780e8a1fa54ae7766/detection,6.3.0,ccbaf8de66fdda0a31b5af83c34514ad9a2dbc749729c79780e8a1fa54ae7766,support@mingle.com,https://parents.mingle.com,https://parents.mingle.com/privacy,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
Spain Social - Spanish Dating,,Dating,Lifestyle,com.mingle.SpainCupid,100000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/com.mingle.SpainCupid/latest/ ,https://play.google.com/store/apps/details?id=com.mingle.SpainCupid,https://www.virustotal.com/gui/file/bbddc4686ba7c95460a3c5f7c6c2d31b2e64dda2fa95478cc1595d252808a301/detection,6.3.0 ,bbddc4686ba7c95460a3c5f7c6c2d31b2e64dda2fa95478cc1595d252808a301,ask@innovatedating.com,https://spain.innovatedating.com,https://spain.innovatedating.com/privacy,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
Switzerland Social ♥ Dating app & Meet Singles ♥,,Dating,Lifestyle,com.mingle.SwissCupid,50000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/com.mingle.SwissCupid/latest/ ,https://play.google.com/store/apps/details?id=com.mingle.SwissCupid,https://www.virustotal.com/gui/file/fd586c3ffb60de923c7c277dda7a709e77889cff433c32d7c40c20acb6c70947/detection,6.3.0,fd586c3ffb60de923c7c277dda7a709e77889cff433c32d7c40c20acb6c70947,ask@innovatedating.com,https://switzerland.innovatedating.com,https://switzerland.innovatedating.com/privacy,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
Turkey Social- Dating Chat App for Turkish Singles,,Dating,Lifestyle,com.mingle.TurkishCupid,500000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/com.mingle.TurkishCupid/latest/ ,https://play.google.com/store/apps/details?id=com.mingle.TurkishCupid,https://www.virustotal.com/gui/file/be2be212fe407702db069c70e152e32de5a9460048ed692fd38fd2f94c5b9bb5/detection,6.3.0,be2be212fe407702db069c70e152e32de5a9460048ed692fd38fd2f94c5b9bb5,ask@innovatedating.com,https://turkey.innovatedating.com,https://turkey.innovatedating.com/privacy,,2021-01-20,,Fysical (BeaconsInSpace),,OneAudience,,,,,,SignalFrame (Wireless Registry),,X-Mode
UK Social - British Date Video App to Meet Singles,,Dating,Social,com.mingle.UKCupid,100000,Mingle Dating Social Network,https://reports.exodus-privacy.eu.org/en/reports/com.mingle.UKCupid/latest/ ,https://play.google.com/store/apps/details?id=com.mingle.UKCupid,https://www.virustotal.com/gui/file/9476cc05dd72230da60f4733b845b24e22ec7d7d94747fe189bb2a74ecb46a43/detection,6.3.0,9476cc05dd72230da60f4733b845b24e22ec7d7d94747fe189bb2a74ecb46a43,ask@innovatedating.com,https://uk.innovatedating.com,https://uk.innovatedating.com/privacy,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
CamStream - Live Camera Streaming,,Video,Video Players & Editors,com.mobzapp.camstream,100000,MOBZAPP,https://reports.exodus-privacy.eu.org/en/reports/com.mobzapp.camstream/latest/ ,https://play.google.com/store/apps/details?id=com.mobzapp.camstream,https://www.virustotal.com/gui/file/e79d8f00804d52a08b263d0a956dd82cfc6013d4cbaa697335c7f54421f86b30/detection,1.2.2b-google,e79d8f00804d52a08b263d0a956dd82cfc6013d4cbaa697335c7f54421f86b30,mobzapp.com@gmail.com,http://mobzapp.com,http://mobzapp.com/camera/private-policy.html,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
RecMe Screen Recorder,,Video,Tools,com.mobzapp.recme.free,1000000,MOBZAPP,https://reports.exodus-privacy.eu.org/en/reports/com.mobzapp.recme.free/latest/ ,https://play.google.com/store/apps/details?id=com.mobzapp.recme.free,https://www.virustotal.com/gui/file/b1a9afb7deb87d45447fae63fb1b4dac7e76af22739625be3228da00dd226559/detection,2.7.2-google,b1a9afb7deb87d45447fae63fb1b4dac7e76af22739625be3228da00dd226559,support@mobzapp.com,http://mobzapp.com,http://mobzapp.com/recording/recme-private-policy.html,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
Screen Cast Mirroring - easy screen mirroring,,Video,Tools,com.mobzapp.screencast,1000000,MOBZAPP,https://reports.exodus-privacy.eu.org/en/reports/com.mobzapp.screencast/latest/ ,https://play.google.com/store/apps/details?id=com.mobzapp.screencast,https://www.virustotal.com/gui/file/f48bf2d367cf640fb76255f1bccd8b2f05e6e95cdddf0cb957d4d98aac4c0b76/detection,1.2.2-google,f48bf2d367cf640fb76255f1bccd8b2f05e6e95cdddf0cb957d4d98aac4c0b76,support@mobzapp.com,http://mobzapp.com,http://mobzapp.com/screencast/private-policy.html,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
Screen Stream Mirroring,,Video,Tools,com.mobzapp.screenstream.trial,10000000,MOBZAPP,https://reports.exodus-privacy.eu.org/en/reports/com.mobzapp.screenstream.trial/latest/ ,https://play.google.com/store/apps/details?id=com.mobzapp.screenstream.trial,https://www.virustotal.com/gui/file/adc72270a380a6bcc0691b93df4db7902f90cc0e846b912311cf1c4159c95c16/detection,2.7.2-google,adc72270a380a6bcc0691b93df4db7902f90cc0e846b912311cf1c4159c95c16,support@mobzapp.com,http://mobzapp.com,http://mobzapp.com/mirroring/ssm-free-private-policy.html,,2021-01-20,,,,,Opensignal,,,,,SignalFrame (Wireless Registry),,X-Mode
VoiceFX - Voice Changer with voice effects,,Audio,Casual,com.mobzapp.voicefx,5000000,MOBZAPP,https://reports.exodus-privacy.eu.org/en/reports/com.mobzapp.voicefx/latest/ ,https://play.google.com/store/apps/details?id=com.mobzapp.voicefx,https://www.virustotal.com/gui/file/8e676dab6aa0d6ae2eb8ed4c0b2fcfa89f2d4dfdfa5111c7be54fb38ef68f770/detection,1.1.8-google,8e676dab6aa0d6ae2eb8ed4c0b2fcfa89f2d4dfdfa5111c7be54fb38ef68f770,support@mobzapp.com,http://mobzapp.com,http://mobzapp.com/voicefx/private-policy.html,,2021-01-20,,,,,Opensignal,,,,,SignalFrame (Wireless Registry),,X-Mode
Music Player,,Audio,Music & Audio,com.musicplayer.playermusic,10000000,Music Player.,https://reports.exodus-privacy.eu.org/en/reports/com.musicplayer.playermusic/latest/ ,https://play.google.com/store/apps/details?id=com.musicplayer.playermusic,https://www.virustotal.com/gui/file/0d0257959706e51e0b7811e575e258ee10a21a17eb0c7ab2ccd07f4a85ceb204/detection,1.5.9 ,0d0257959706e51e0b7811e575e258ee10a21a17eb0c7ab2ccd07f4a85ceb204,feedback@audifyplayer.com,https://audifyplayer.com/,https://audifyplayer.com/terms.html,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,
Back Seat Navigator,,Navigation,Maps & Navigation,com.nightcatproductions.backseatnavigator,50000,Night Cat Productions,https://reports.exodus-privacy.eu.org/en/reports/com.nightcatproductions.backseatnavigator/latest/ ,https://play.google.com/store/apps/details?id=com.nightcatproductions.backseatnavigator,https://www.virustotal.com/gui/file/989848b201d7bc7cc9692690b782df2e116efdeed5bb83788544aff057432859/detection,2.2.0.149,989848b201d7bc7cc9692690b782df2e116efdeed5bb83788544aff057432859,wking@me.com,http://www.nightcatproductions.com,https://nightcatproductions.com/bsnandroidprivacy,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
PaidVerts (2018) ,,Shopping,,com.paidverts,1000,Nenad Mijatović ,https://reports.exodus-privacy.eu.org/en/reports/com.paidverts/latest/ ,https://play.google.com/store/apps/details?id=com.paidverts,https://www.virustotal.com/gui/file/c3ccb73d44ca16cd1212b0291f2c8e52dda020956f56b00f3e61ab87d92eb2e9/detection,1.1,c3ccb73d44ca16cd1212b0291f2c8e52dda020956f56b00f3e61ab87d92eb2e9,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
PhotoCraft MC Effects ,,Photo,,com.photo.stickers.mnecraf,,,https://reports.exodus-privacy.eu.org/en/reports/com.photo.stickers.mnecraf/latest/ ,https://play.google.com/store/apps/details?id=com.photo.stickers.mnecraf,Not Found,313.0.0,144f89ea33a8a82ccaeb3a1618d676eb8791ee4235def6c9554059709b8e8091,,,,Not Found,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
"Qibla Compass - Prayer Times, Quran MP3 & Azan",,Religious,Lifestyle,com.qiblafinder.prayertime.hijricalendar,5000000,AppSourceHub,https://reports.exodus-privacy.eu.org/en/reports/com.qiblafinder.prayertime.hijricalendar/latest/ ,https://play.google.com/store/apps/details?id=com.qiblafinder.prayertime.hijricalendar,https://www.virustotal.com/gui/file/7e0da39fc70dcd31710bb2a70b38d03f52bce038c561863ebb7bc9e19f91df31/detection,12.1,7e0da39fc70dcd31710bb2a70b38d03f52bce038c561863ebb7bc9e19f91df31,admin@appsourcehub.com,http://appsourcehub.com,http://www.appsourcehub.com/privacy/qibla_compass.html,,2021-01-20,,,,,Opensignal,,,,,SignalFrame (Wireless Registry),,X-Mode
Superhero Booth ,,Game,,com.superherobooth.paritymobile,,"Graham Beck, Beck and Beck LLC",https://reports.exodus-privacy.eu.org/en/reports/com.superherobooth.paritymobile/latest/ ,https://play.google.com/store/apps/details?id=com.superherobooth.paritymobile,Not Found,110.7.0 ,6b5db61909aafa7b98e1b3d49e30e20e64cd29f4820c8172563a58bedcd37c32,,,,Not Found,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
USA TODAY,,News,News & Magazines,com.usatoday.android.news,5000000,USA TODAY,https://reports.exodus-privacy.eu.org/en/reports/com.usatoday.android.news/latest/ ,https://play.google.com/store/apps/details?id=com.usatoday.android.news,https://www.virustotal.com/gui/file/6c26b83be2d6edebadbfc9702fc3bb97836347643f00efd7cb17545e1f79b2a2/detection, 5.6.2,6c26b83be2d6edebadbfc9702fc3bb97836347643f00efd7cb17545e1f79b2a2,usatodaymobile@usatoday.com,http://www.usatoday.com/mobile-apps/,https://cm.usatoday.com/privacy/,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,
"Video to MP3 Converter, RINGTONE Maker, MP3 Cutter",,Video,Video Players & Editors,com.videocutter.mp3converter,5000000,AppSourceHub,https://reports.exodus-privacy.eu.org/en/reports/com.videocutter.mp3converter/latest/ ,https://play.google.com/store/apps/details?id=com.videocutter.mp3converter,https://www.virustotal.com/gui/file/89a8ea2ae005b3c8c7de2b110ec36d061ad8c9456f5b5e304079a1f9291a2c60/detection,7.2,89a8ea2ae005b3c8c7de2b110ec36d061ad8c9456f5b5e304079a1f9291a2c60,admin@appsourcehub.com,http://appsourcehub.com,http://www.appsourcehub.com/privacy/video_to_mp3.html,,2021-01-20,,,,,Opensignal,,,,,SignalFrame (Wireless Registry),,X-Mode
سلسلة الدرب ,,TV,,com.w_7178815,,Karimz0811@gmail.com,https://reports.exodus-privacy.eu.org/en/reports/com.w_7178815/latest/ ,https://play.google.com/store/apps/details?id=com.w_7178815,Not Found,1,4dc9b09b01ad7482bff821db192619ac662b762b4e5febcd407ea34e4fe67cb4,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Wapo: Gay Dating,,Dating,Dating,com.wapoapp,1000000,Wapo y Wapa Limited,https://reports.exodus-privacy.eu.org/en/reports/com.wapoapp/latest/ ,https://play.google.com/store/apps/details?id=com.wapoapp,https://www.virustotal.com/gui/file/758b0169e84aae54ed93bc8b75765dde7c5292fd4dd68a8111112de77b688df7/detection,13.5.1.4,758b0169e84aae54ed93bc8b75765dde7c5292fd4dd68a8111112de77b688df7,help@wapoapp.com,https://wapo.dating,http://wapo.dating/privacy.htm,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
"Wapa: Lesbian Dating, Find a Match & Chat to Women",,Dating,Dating,com.wapoapp.wapa,1000000,Wapo y Wapa Limited,https://reports.exodus-privacy.eu.org/en/reports/com.wapoapp.wapa/latest/ ,https://play.google.com/store/apps/details?id=com.wapoapp.wapa,https://www.virustotal.com/gui/file/a8b11d151995052e5138d1a2d90fc4e762b47ffdcdcaafea278a83e6cfbd8e64/detection,13.5.1.3,a8b11d151995052e5138d1a2d90fc4e762b47ffdcdcaafea278a83e6cfbd8e64,help@wapa-app.com,https://www.wapa.dating,https://www.wapa.dating/privacy.htm,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
casper,,Game,,com.wCasper_6975229,5000,chouiki chemsseddine,https://reports.exodus-privacy.eu.org/en/reports/com.wCasper_6975229/latest/ ,https://play.google.com/store/apps/details?id=com.wCasper_6975229,https://www.virustotal.com/gui/file/19da74d60eeba03ec27ce8bc911f7ac754949db522c39072eb3243e44a71ec2a/detection,1,19da74d60eeba03ec27ce8bc911f7ac754949db522c39072eb3243e44a71ec2a,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Donuld J Trump twitter follow,,Entertainment,,com.wDonuldJTrumptwitterfollow_6559957,1000,ZoZo Web ,https://reports.exodus-privacy.eu.org/en/reports/com.wDonuldJTrumptwitterfollow_6559957/latest/ ,https://play.google.com/store/apps/details?id=com.wDonuldJTrumptwitterfollow_6559957,https://www.virustotal.com/gui/file/77fc1f63d0731b14bec2a8b2bbe23610511591a6e72be7d3aa48ca705bf5b120/detection,1,77fc1f63d0731b14bec2a8b2bbe23610511591a6e72be7d3aa48ca705bf5b120,,,,Not Found,2021-01-20,,,,OneAudience,,,,,,SignalFrame (Wireless Registry),,
Weather Kitty - App & Widget Weather Forecast,,Weather,Weather,com.weathercreative.weatherkitty,1000000,Weather Creative Inc.,https://reports.exodus-privacy.eu.org/en/reports/com.weathercreative.weatherkitty/latest/ ,https://play.google.com/store/apps/details?id=com.weathercreative.weatherkitty,https://www.virustotal.com/gui/file/e4ab634415ee302bbf18b55b368ed907b1bf70d6618ca0bc661580c1513b0212/detection,5.2.2,e4ab634415ee302bbf18b55b368ed907b1bf70d6618ca0bc661580c1513b0212,meow@weathercreative.com,http://weathercreative.com/,http://weathercreative.com/weatherkittyapp/privacy.html,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
Weather Puppy - App & Widget Weather Forecast,,Weather,Weather,com.weathercreative.weatherpuppy,500000,Weather Creative Inc.,https://reports.exodus-privacy.eu.org/en/reports/com.weathercreative.weatherpuppy/latest/ ,https://play.google.com/store/apps/details?id=com.weathercreative.weatherpuppy,https://www.virustotal.com/gui/file/a2b12fe448bcc48ff984355ff4a23f4bbb64727a7f3c150e11e5a8164891e246/detection,5.2.2,a2b12fe448bcc48ff984355ff4a23f4bbb64727a7f3c150e11e5a8164891e246,woof@weathercreative.com,http://weathercreative.com/,http://weathercreative.com/weatherpuppy/privacy.html,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
Wildlife Weather,,Weather,Weather,com.weathercreative.wildlifeweather,10000,Weather Creative Inc.,https://reports.exodus-privacy.eu.org/en/reports/com.weathercreative.wildlifeweather/latest/ ,https://play.google.com/store/apps/details?id=com.weathercreative.wildlifeweather,Not Found,5.2.5,0f07d5c9795d0487a8381a867c8276b6447f642d0514c7d1d86de4bfcb74c876,wild@weathercreative.com,http://weathercreative.com/wildlifeweather,http://wildlifeweather.com/privacy.html,,2021-01-20,,,,,,,,,,SignalFrame (Wireless Registry),,X-Mode
